ID,CREDITSTATUS,GENDER,OWNCAR,OWNPROPERTY,CHILDRENCOUNT,INCOMETOTAL,INCOMETYPE,EDUCATIONLEVEL,MARITALSTATUS,HOUSINGTYPE,MOBILE,EMAIL,OCCUPATION,FAMSIZE
5010338,0,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010343,C,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010346,C,F,N,Y,0,328500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Managers,2
5010351,C,M,Y,N,1,180000,State servant,Incomplete higher,Married,With parents,1,0,Drivers,3
5010362,C,M,Y,N,0,90000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Drivers,1
5010366,C,F,Y,Y,1,157500,Working,Higher education,Separated,House / apartment,1,1,Medicine staff,2
5010371,0,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010373,C,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010374,C,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010378,C,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010380,C,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010400,C,F,Y,Y,1,225000,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,3
5010406,0,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010411,C,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010423,C,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,1,1,Medicine staff,2
5010426,C,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,1,1,Medicine staff,2
5010428,C,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,1,1,Medicine staff,2
5010430,X,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,1,1,Medicine staff,2
5010432,C,F,Y,N,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3
5010436,C,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010437,0,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010443,C,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010447,X,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010463,C,F,N,Y,0,171000,Student,Higher education,Married,House / apartment,1,1,Core staff,2
5010488,0,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010498,C,M,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,,3
5010504,0,F,Y,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Sales staff,1
5010512,C,F,Y,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5010523,0,M,Y,Y,1,450000,Working,Higher education,Married,Office apartment,1,0,Managers,3
5010525,X,M,Y,Y,1,450000,Working,Higher education,Married,Office apartment,1,0,Managers,3
5010534,0,M,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2
5010538,C,F,Y,N,2,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5010551,X,F,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,1,Laborers,1
5010556,C,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5010557,C,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5010558,X,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5010567,C,F,Y,Y,0,121500,Working,Higher education,Married,House / apartment,1,1,Sales staff,2
5010568,0,F,Y,Y,0,121500,Working,Higher education,Married,House / apartment,1,1,Sales staff,2
5010573,C,F,Y,Y,0,121500,Working,Higher education,Married,House / apartment,1,1,Sales staff,2
5010574,0,M,Y,Y,1,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,Drivers,3
5010578,X,M,Y,Y,1,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,Drivers,3
5010579,C,M,Y,Y,1,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,Drivers,3
5010589,0,M,Y,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,3
5010590,C,M,Y,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,3
5010593,0,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010594,C,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010596,C,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010599,0,F,N,Y,2,90000,Working,Higher education,Married,House / apartment,1,0,Drivers,4
5010600,0,F,N,Y,2,90000,Working,Higher education,Married,House / apartment,1,0,Drivers,4
5010610,C,F,N,Y,0,65250,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5010613,C,F,N,Y,0,184500,Working,Secondary / secondary special,Married,House / apartment,1,0,Cleaning staff,2
5010622,C,F,N,Y,0,103500,Pensioner,Incomplete higher,Married,House / apartment,1,0,,2
5010624,C,F,N,Y,0,103500,Pensioner,Incomplete higher,Married,House / apartment,1,0,,2
5010625,X,F,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
5010626,0,F,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
5010636,C,F,Y,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,2
5010637,0,F,Y,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,2
5010638,0,F,Y,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,2
5010639,X,F,Y,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,2
5010640,C,F,Y,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,2
5010641,C,F,Y,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,2
5010645,0,F,Y,Y,2,67500,Working,Higher education,Married,House / apartment,1,0,,4
5010646,0,F,Y,Y,2,67500,Working,Higher education,Married,House / apartment,1,0,,4
5010650,X,M,N,N,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5010652,C,M,Y,N,0,180000,Working,Higher education,Single / not married,House / apartment,1,0,Laborers,1
5010657,X,M,Y,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5010666,C,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5010671,C,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5010674,X,F,N,Y,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,,3
5010679,X,M,Y,Y,0,292500,Working,Higher education,Married,House / apartment,1,0,Managers,2
5010681,0,M,Y,Y,0,292500,Working,Higher education,Married,House / apartment,1,0,Managers,2
5010682,C,M,Y,Y,0,292500,Working,Higher education,Married,House / apartment,1,0,Managers,2
5010685,C,M,Y,Y,0,292500,Working,Higher education,Married,House / apartment,1,0,Managers,2
5010690,0,M,Y,Y,0,99000,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,Laborers,1
5010691,C,M,N,N,0,202500,Commercial associate,Incomplete higher,Civil marriage,With parents,1,0,,2
5010699,X,F,Y,Y,2,292500,Commercial associate,Higher education,Married,House / apartment,1,0,Sales staff,4
5010707,X,M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5010709,0,M,N,Y,2,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5010710,C,M,N,Y,2,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5010713,X,M,N,Y,2,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5010717,0,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,High skill tech staff,2
5010726,C,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,High skill tech staff,2
5010729,0,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,High skill tech staff,2
5010741,C,F,N,Y,0,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Waiters/barmen staff,2
5010745,0,M,Y,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5010751,C,F,Y,Y,0,67500,Pensioner,Incomplete higher,Married,House / apartment,1,0,,2
5010755,C,F,Y,Y,0,67500,Pensioner,Incomplete higher,Married,House / apartment,1,0,,2
5010759,0,F,N,Y,0,162000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010768,X,M,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1
5010773,0,F,N,Y,0,135000,Working,Higher education,Married,With parents,1,0,Sales staff,2
5010782,C,F,Y,Y,1,157500,Commercial associate,Higher education,Married,House / apartment,1,1,Core staff,3
5010796,0,F,N,N,0,45000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5010801,C,F,N,Y,0,270000,Working,Secondary / secondary special,Married,Municipal apartment,1,1,Security staff,2
5010802,C,F,N,Y,0,270000,Working,Secondary / secondary special,Married,Municipal apartment,1,1,Security staff,2
5010811,X,F,N,Y,1,135000,Working,Higher education,Married,House / apartment,1,0,Accountants,3
5010815,X,F,N,Y,2,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Sales staff,4
5010817,C,F,N,Y,2,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Sales staff,4
5010827,X,F,Y,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5010830,C,F,Y,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5010836,0,F,N,Y,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5010837,C,F,N,Y,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5010841,C,F,Y,Y,0,112500,Pensioner,Higher education,Married,House / apartment,1,0,,2
5010844,C,F,Y,Y,0,157500,Working,Higher education,Married,House / apartment,1,1,Sales staff,2
5010854,C,F,N,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,1,1,,3
5010856,C,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2
5010857,C,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2
5010858,C,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2
5010863,C,M,Y,Y,1,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Core staff,3
5010869,5,M,Y,Y,1,450000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,Core staff,1
5010874,C,F,N,Y,0,45000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010879,C,F,N,Y,0,45000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010886,C,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,1,1,,2
5010887,0,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,1,1,,2
5010898,C,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,Low-skill Laborers,2
5010917,X,M,Y,Y,0,243000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5010918,0,M,Y,Y,0,243000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5010929,C,F,Y,Y,2,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,Core staff,4
5010930,X,F,Y,Y,2,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,Core staff,4
5010936,X,F,N,N,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
5010940,0,F,N,N,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
5010941,C,F,N,N,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
5010943,C,F,N,N,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5010953,C,M,Y,Y,0,337500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5010956,C,M,Y,Y,0,337500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5010958,X,M,Y,Y,0,337500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5010989,C,F,N,Y,0,121500,Commercial associate,Higher education,Single / not married,Rented apartment,1,0,Sales staff,1
5010993,C,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5010995,C,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5010996,C,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5010997,C,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5011023,C,M,Y,Y,2,99000,State servant,Secondary / secondary special,Married,With parents,1,0,Drivers,4
5011024,C,M,Y,Y,2,99000,State servant,Secondary / secondary special,Married,With parents,1,0,Drivers,4
5011026,C,M,Y,Y,2,99000,State servant,Secondary / secondary special,Married,With parents,1,0,Drivers,4
5011029,C,F,N,Y,0,292500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,Sales staff,2
5011032,0,F,N,Y,1,135000,Working,Academic degree,Civil marriage,House / apartment,1,0,,3
5011036,C,F,N,Y,0,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,,2
5011042,X,F,N,Y,0,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,,2
5011044,C,F,N,Y,0,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,,2
5018420,C,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5018421,C,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5018422,0,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,Laborers,2
5018425,0,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,Laborers,2
5018443,0,F,N,Y,1,198000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,3
5018455,0,F,N,Y,0,101250,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5018462,0,F,N,Y,1,166500,Working,Secondary / secondary special,Married,House / apartment,1,0,,3
5018465,C,F,N,Y,1,166500,Working,Secondary / secondary special,Married,House / apartment,1,0,,3
5018466,X,F,N,Y,1,166500,Working,Secondary / secondary special,Married,House / apartment,1,0,,3
5018472,C,F,N,Y,1,166500,Working,Secondary / secondary special,Married,House / apartment,1,0,,3
5018479,C,F,Y,Y,0,292500,Working,Higher education,Married,House / apartment,1,0,,2
5018480,C,M,N,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5018487,C,F,N,Y,0,90000,Pensioner,Lower secondary,Married,House / apartment,1,0,,2
5018501,C,F,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,2
5021188,0,F,N,N,0,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Cooking staff,1
